"player_name","event_name","heat_name","player_number","player_score","mu","sd"
"Adrian Buchan","2016/mct/1484/billabong-pro-tahiti","round_309_heat_1",2,16.77,12.23,3.56
"Adrian Buchan","2019/mct/2923/quiksilver-pro-france","round_556_heat_8",3,9.57,12.23,3.56
"Adrian Buchan","2017/mct/1979/billabong-pipe-masters","round_425_heat_10",3,10.83,12.23,3.56
"Adrian Buchan","2018/mct/2856/billabong-pipe-masters","round_501_heat_7",2,6.1,12.23,3.56
"Adrian Buchan","2015/mct/1207/quiksilver-pro-gold-coast","round_169_heat_10",3,5.04,12.23,3.56
"Adrian Buchan","2014/mct/649/drug-aware-margaret-river-pro","round_91_heat_2",2,10.3,12.23,3.56
"Adrian Buchan","2014/mct/655/rip-curl-pro-bells-beach","round_97_heat_7",3,8.8,12.23,3.56
"Adrian Buchan","2014/mct/639/quiksilver-pro-gold-coast","round_81_heat_7",3,11.9,12.23,3.56
"Adrian Buchan","2016/mct/1513/quiksilver-pro-france","round_321_heat_7",3,13.26,12.23,3.56
"Adrian Buchan","2018/mct/2856/billabong-pipe-masters","round_500_heat_11",3,5.13,12.23,3.56
"Adrian Buchan","2017/mct/1854/oi-rio-pro","round_370_heat_10",2,14.94,12.23,3.56
"Adrian Buchan","2017/mct/1950/quiksilver-pro-france","round_409_heat_12",3,15.6,12.23,3.56
"Adrian Buchan","2018/mct/2774/tahiti-pro-teahupoo","round_477_heat_11",2,9.93,12.23,3.56
"Adrian Buchan","2019/mct/2923/quiksilver-pro-france","round_559_heat_5",2,10,12.23,3.56
"Adrian Buchan","2013/mct/596/rip-curl-pro-portugal","round_66_heat_6",2,6.33,12.23,3.56
"Adrian Buchan","2014/mct/730/billabong-pipe-masters","round_166_heat_3",2,12.17,12.23,3.56
"Adrian Buchan","2019/mct/2916/oi-rio-pro","round_536_heat_2",3,7.54,12.23,3.56
"Adrian Buchan","2018/mct/2825/meo-rip-curl-pro-portugal","round_492_heat_4",3,11.13,12.23,3.56
"Adrian Buchan","2014/mct/664/billabong-rio-pro","round_106_heat_12",2,10.5,12.23,3.56
"Adrian Buchan","2016/mct/1457/j-bay-open","round_298_heat_4",2,10.5,12.23,3.56
"Adrian Buchan","2017/mct/1920/billabong-pro-tahiti","round_397_heat_4",2,10.6,12.23,3.56
"Adrian Buchan","2015/mct/1281/hurley-pro-at-trestles","round_230_heat_3",2,7.5,12.23,3.56
"Adrian Buchan","2015/mct/1234/oi-rio-pro","round_193_heat_2",3,12.06,12.23,3.56
"Adrian Buchan","2017/mct/1920/billabong-pro-tahiti","round_395_heat_11",2,16.7,12.23,3.56
"Adrian Buchan","2016/mct/1540/billabong-pipe-masters","round_337_heat_12",3,14.23,12.23,3.56
"Adrian Buchan","2016/mct/1443/fiji-pro","round_289_heat_10",3,15.44,12.23,3.56
"Adrian Buchan","2017/mct/1854/oi-rio-pro","round_376_heat_1",2,17.23,12.23,3.56
"Adrian Buchan","2013/mct/540/volcom-fiji-pro","round_25_heat_12",3,11,12.23,3.56
"Adrian Buchan","2013/mct/529/rip-curl-pro-bells-beach","round_9_heat_11",3,17.26,12.23,3.56
"Adrian Buchan","2013/mct/589/hurley-pro-trestles","round_49_heat_10",3,11.23,12.23,3.56
"Adrian Buchan","2014/mct/719/moche-rip-curl-pro-portugal","round_153_heat_9",3,7.6,12.23,3.56
"Adrian Buchan","2017/mct/1822/rip-curl-pro-bells-beach","round_363_heat_8",2,15.56,12.23,3.56
"Adrian Buchan","2014/mct/719/moche-rip-curl-pro-portugal","round_154_heat_7",2,1.7,12.23,3.56
"Adrian Buchan","2013/mct/547/oakley-pro-bali","round_35_heat_2",2,11.67,12.23,3.56
"Adrian Buchan","2017/mct/1961/meo-rip-curl-pro-portugal","round_419_heat_5",2,15.5,12.23,3.56
"Adrian Buchan","2016/mct/1434/oi-rio-pro","round_282_heat_9",2,11.73,12.23,3.56
"Adrian Buchan","2017/mct/1979/billabong-pipe-masters","round_427_heat_7",2,2.26,12.23,3.56
"Adrian Buchan","2013/mct/573/billabong-pro-teahupoo","round_44_heat_2",3,17.8,12.23,3.56
"Adrian Buchan","2014/mct/668/fiji-pro","round_115_heat_10",2,13.56,12.23,3.56
"Adrian Buchan","2018/mct/2747/corona-open-j-bay","round_469_heat_6",2,13.33,12.23,3.56
"Adrian Buchan","2017/mct/1920/billabong-pro-tahiti","round_396_heat_4",3,11.43,12.23,3.56
"Adrian Buchan","2016/mct/1418/drug-aware-margaret-river-pro","round_274_heat_5",2,18,12.23,3.56
"Adrian Buchan","2016/mct/1418/drug-aware-margaret-river-pro","round_273_heat_12",3,15.27,12.23,3.56
"Adrian Buchan","2016/mct/1443/fiji-pro","round_291_heat_11",2,13.54,12.23,3.56
"Adrian Buchan","2015/mct/1236/fiji-pro","round_201_heat_4",3,15.16,12.23,3.56
"Adrian Buchan","2019/mct/2912/corona-bali-protected","round_525_heat_4",2,10.1,12.23,3.56
"Adrian Buchan","2014/mct/674/j-bay-open","round_123_heat_3",2,12.33,12.23,3.56
"Adrian Buchan","2017/mct/1935/hurley-pro-at-trestles","round_407_heat_1",2,10.17,12.23,3.56
"Adrian Buchan","2013/mct/529/rip-curl-pro-bells-beach","round_13_heat_1",2,15.33,12.23,3.56
"Adrian Buchan","2018/mct/2705/oi-rio-pro","round_447_heat_10",3,12.3,12.23,3.56
"Adrian Buchan","2016/mct/1484/billabong-pro-tahiti","round_307_heat_4",2,15.5,12.23,3.56
"Adrian Buchan","2014/mct/639/quiksilver-pro-gold-coast","round_83_heat_5",2,4.77,12.23,3.56
"Adrian Buchan","2014/mct/708/hurley-pro-at-trestles","round_140_heat_1",3,11.14,12.23,3.56
"Adrian Buchan","2014/mct/698/billabong-pro-tahiti","round_132_heat_1",3,14.66,12.23,3.56
"Adrian Buchan","2016/mct/1513/quiksilver-pro-france","round_323_heat_1",2,11.4,12.23,3.56
"Adrian Buchan","2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_10",3,14.74,12.23,3.56
"Adrian Buchan","2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_10",3,13.43,12.23,3.56
"Adrian Buchan","2016/mct/1443/fiji-pro","round_290_heat_11",2,14.84,12.23,3.56
"Adrian Buchan","2016/mct/1522/meo-rip-curl-pro-portugal","round_329_heat_9",3,7.84,12.23,3.56
"Adrian Buchan","2015/mct/1234/oi-rio-pro","round_195_heat_11",2,8.06,12.23,3.56
"Adrian Buchan","2018/mct/2647/quiksilver-pro-gold-coast","round_435_heat_5",2,13.36,12.23,3.56
"Adrian Buchan","2016/mct/1413/rip-curl-pro-bells-beach","round_267_heat_5",2,12.6,12.23,3.56
"Adrian Buchan","2013/mct/594/quiksilver-pro-france","round_57_heat_12",3,15.9,12.23,3.56
"Adrian Buchan","2019/mct/2912/corona-bali-protected","round_524_heat_7",2,11.23,12.23,3.56
"Adrian Buchan","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_461_heat_9",3,5.93,12.23,3.56
"Adrian Buchan","2014/mct/664/billabong-rio-pro","round_105_heat_2",3,7.87,12.23,3.56
"Adrian Buchan","2013/mct/573/billabong-pro-teahupoo","round_47_heat_1",2,18.67,12.23,3.56
"Adrian Buchan","2016/mct/1418/drug-aware-margaret-river-pro","round_276_heat_2",3,11.87,12.23,3.56
"Adrian Buchan","2016/mct/1413/rip-curl-pro-bells-beach","round_266_heat_6",2,14.23,12.23,3.56
"Adrian Buchan","2018/mct/2647/quiksilver-pro-gold-coast","round_439_heat_1",2,15.1,12.23,3.56
"Adrian Buchan","2015/mct/1226/drug-aware-margaret-river-pro","round_187_heat_8",2,6.77,12.23,3.56
"Adrian Buchan","2017/mct/1935/hurley-pro-at-trestles","round_405_heat_1",2,16.27,12.23,3.56
"Adrian Buchan","2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona","round_15_heat_4",3,8.1,12.23,3.56
"Adrian Buchan","2019/mct/2913/margaret-river-pro","round_528_heat_7",3,8.93,12.23,3.56
"Adrian Buchan","2018/mct/2825/meo-rip-curl-pro-portugal","round_491_heat_11",2,9.66,12.23,3.56
"Adrian Buchan","2016/mct/1413/rip-curl-pro-bells-beach","round_265_heat_10",3,11.53,12.23,3.56
"Adrian Buchan","2018/mct/2705/oi-rio-pro","round_448_heat_6",2,12.63,12.23,3.56
"Adrian Buchan","2019/mct/2912/corona-bali-protected","round_522_heat_3",3,14,12.23,3.56
"Adrian Buchan","2013/mct/589/hurley-pro-trestles","round_50_heat_5",2,9.4,12.23,3.56
"Adrian Buchan","2014/mct/730/billabong-pipe-masters","round_167_heat_2",2,3.17,12.23,3.56
"Adrian Buchan","2019/mct/2912/corona-bali-protected","round_521_heat_3",3,7.74,12.23,3.56
"Adrian Buchan","2019/mct/2917/corona-open-j-bay","round_545_heat_4",2,13.43,12.23,3.56
"Adrian Buchan","2013/mct/596/rip-curl-pro-portugal","round_65_heat_12",3,6.47,12.23,3.56
"Adrian Buchan","2014/mct/708/hurley-pro-at-trestles","round_141_heat_2",2,15.5,12.23,3.56
"Adrian Buchan","2016/mct/1443/fiji-pro","round_295_heat_2",2,12,12.23,3.56
"Adrian Buchan","2019/mct/2923/quiksilver-pro-france","round_558_heat_10",2,8.93,12.23,3.56
"Adrian Buchan","2017/mct/1935/hurley-pro-at-trestles","round_404_heat_2",3,16.1,12.23,3.56
"Adrian Buchan","2015/mct/1267/billabong-pro-tahiti","round_217_heat_2",3,11.5,12.23,3.56
"Adrian Buchan","2018/mct/2714/corona-bali-protected","round_454_heat_9",3,10.83,12.23,3.56
"Adrian Buchan","2014/mct/698/billabong-pro-tahiti","round_129_heat_5",3,16.3,12.23,3.56
"Adrian Buchan","2018/mct/2647/quiksilver-pro-gold-coast","round_438_heat_1",2,10,12.23,3.56
"Adrian Buchan","2017/mct/1809/drug-aware-margaret-river-pro","round_355_heat_5",2,11.43,12.23,3.56
"Adrian Buchan","2013/mct/573/billabong-pro-teahupoo","round_43_heat_5",2,17.03,12.23,3.56
"Adrian Buchan","2017/mct/1854/oi-rio-pro","round_375_heat_2",2,16.97,12.23,3.56
"Adrian Buchan","2017/mct/1854/oi-rio-pro","round_371_heat_8",2,13.16,12.23,3.56
"Adrian Buchan","2018/mct/2803/quiksilver-pro-france","round_484_heat_5",2,11.14,12.23,3.56
"Adriano de Souza","2013/mct/529/rip-curl-pro-bells-beach","round_10_heat_3",2,15.73,12.93,3.25
"Adriano de Souza","2013/mct/547/oakley-pro-bali","round_35_heat_10",2,13.73,12.93,3.25
"Adriano de Souza","2014/mct/639/quiksilver-pro-gold-coast","round_86_heat_3",2,16.53,12.93,3.25
"Adriano de Souza","2015/mct/1244/j-bay-open","round_211_heat_6",2,13.17,12.93,3.25
"Adriano de Souza","2016/mct/1399/quiksilver-pro-gold-coast","round_257_heat_6",3,13.7,12.93,3.25
"Adriano de Souza","2019/mct/2917/corona-open-j-bay","round_544_heat_5",2,9.8,12.93,3.25
"Adriano de Souza","2016/mct/1434/oi-rio-pro","round_286_heat_2",2,12.97,12.93,3.25
"Adriano de Souza","2014/mct/639/quiksilver-pro-gold-coast","round_84_heat_3",3,14.87,12.93,3.25
"Adriano de Souza","2014/mct/674/j-bay-open","round_125_heat_1",2,10.33,12.93,3.25
"Adriano de Souza","2015/mct/1307/moche-rip-curl-pro-portugal","round_243_heat_7",2,11.8,12.93,3.25
"Adriano de Souza","2015/mct/1222/rip-curl-pro-bells-beach","round_179_heat_3",2,15.67,12.93,3.25
"Adriano de Souza","2015/mct/1317/billabong-pipe-masters","round_255_heat_2",2,6.83,12.93,3.25
"Adriano de Souza","2018/mct/2647/quiksilver-pro-gold-coast","round_436_heat_4",3,13.53,12.93,3.25
"Adriano de Souza","2018/mct/2705/oi-rio-pro","round_447_heat_8",3,11,12.93,3.25
"Adriano de Souza","2016/mct/1434/oi-rio-pro","round_284_heat_2",3,17.44,12.93,3.25
"Adriano de Souza","2014/mct/664/billabong-rio-pro","round_105_heat_1",3,9.6,12.93,3.25
"Adriano de Souza","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_2_heat_3",3,1.27,12.93,3.25
"Adriano de Souza","2015/mct/1236/fiji-pro","round_203_heat_6",2,13.64,12.93,3.25
"Adriano de Souza","2014/mct/668/fiji-pro","round_117_heat_4",2,12.67,12.93,3.25
"Adriano de Souza","2016/mct/1399/quiksilver-pro-gold-coast","round_260_heat_2",3,11.8,12.93,3.25
"Adriano de Souza","2015/mct/1226/drug-aware-margaret-river-pro","round_185_heat_4",3,13.5,12.93,3.25
"Adriano de Souza","2015/mct/1222/rip-curl-pro-bells-beach","round_178_heat_2",2,16.27,12.93,3.25
"Adriano de Souza","2013/mct/535/billabong-rio-pro","round_24_heat_1",2,16.34,12.93,3.25
"Adriano de Souza","2015/mct/1207/quiksilver-pro-gold-coast","round_175_heat_2",2,10.34,12.93,3.25
"Adriano de Souza","2021/mct/3862/rip-curl-rottnest-search-presented-by-corona","round_32_heat_7",2,14.27,12.93,3.25
"Adriano de Souza","2021/mct/3624/boost-mobile-margaret-river-pro-presented-by-corona","round_22_heat_6",3,10.07,12.93,3.25
"Adriano de Souza","2018/mct/2671/rip-curl-pro-bells-beach","round_442_heat_9",2,9.63,12.93,3.25
"Adriano de Souza","2013/mct/589/hurley-pro-trestles","round_53_heat_2",2,14.47,12.93,3.25
"Adriano de Souza","2015/mct/1222/rip-curl-pro-bells-beach","round_177_heat_2",3,14.33,12.93,3.25
"Adriano de Souza","2013/mct/596/rip-curl-pro-portugal","round_67_heat_4",2,13.73,12.93,3.25
"Adriano de Souza","2019/mct/2916/oi-rio-pro","round_535_heat_3",3,11.27,12.93,3.25
"Adriano de Souza","2016/mct/1434/oi-rio-pro","round_283_heat_6",2,13.34,12.93,3.25
"Adriano de Souza","2013/mct/615/billabong-pipe-masters","round_75_heat_8",2,9.17,12.93,3.25
"Adriano de Souza","2013/mct/519/quiksilver-pro-gold-coast","round_2_heat_2",2,15.43,12.93,3.25
"Adriano de Souza","2015/mct/1226/drug-aware-margaret-river-pro","round_186_heat_2",2,13.9,12.93,3.25
"Adriano de Souza","2016/mct/1540/billabong-pipe-masters","round_337_heat_7",3,10.54,12.93,3.25
"Adriano de Souza","2014/mct/674/j-bay-open","round_124_heat_2",3,10.37,12.93,3.25
"Adriano de Souza","2014/mct/713/quiksilver-pro-france","round_145_heat_7",3,15.9,12.93,3.25
"Adriano de Souza","2015/mct/1302/quiksilver-pro-france","round_238_heat_3",2,15.37,12.93,3.25
"Adriano de Souza","2013/mct/589/hurley-pro-trestles","round_50_heat_4",2,18.83,12.93,3.25
"Adriano de Souza","2017/mct/1867/outerknown-fiji-pro","round_377_heat_4",3,10.83,12.93,3.25
"Adriano de Souza","2019/mct/2919/tahiti-pro-teahupoo","round_552_heat_3",2,17.5,12.93,3.25
"Adriano de Souza","2015/mct/1281/hurley-pro-at-trestles","round_225_heat_6",3,14.37,12.93,3.25
"Adriano de Souza","2017/mct/1867/outerknown-fiji-pro","round_379_heat_12",2,14.33,12.93,3.25
"Adriano de Souza","2018/mct/2803/quiksilver-pro-france","round_485_heat_2",3,16.5,12.93,3.25
"Adriano de Souza","2019/mct/2919/tahiti-pro-teahupoo","round_549_heat_3",3,5.5,12.93,3.25
"Adriano de Souza","2015/mct/1236/fiji-pro","round_201_heat_6",3,8.86,12.93,3.25
"Adriano de Souza","2018/mct/2714/corona-bali-protected","round_456_heat_11",2,14.13,12.93,3.25
"Adriano de Souza","2017/mct/1935/hurley-pro-at-trestles","round_403_heat_1",2,12.77,12.93,3.25
"Adriano de Souza","2013/mct/540/volcom-fiji-pro","round_26_heat_3",2,12.6,12.93,3.25
"Adriano de Souza","2015/mct/1267/billabong-pro-tahiti","round_219_heat_6",2,13.7,12.93,3.25
"Adriano de Souza","2018/mct/2747/corona-open-j-bay","round_468_heat_10",3,11.23,12.93,3.25
"Adriano de Souza","2016/mct/1413/rip-curl-pro-bells-beach","round_265_heat_6",3,11.23,12.93,3.25
"Adriano de Souza","2015/mct/1317/billabong-pipe-masters","round_249_heat_4",3,7.23,12.93,3.25
"Adriano de Souza","2015/mct/1317/billabong-pipe-masters","round_250_heat_3",2,13.1,12.93,3.25
"Adriano de Souza","2014/mct/664/billabong-rio-pro","round_108_heat_1",3,13.34,12.93,3.25
"Adriano de Souza","2013/mct/535/billabong-rio-pro","round_20_heat_1",3,15.9,12.93,3.25
"Adriano de Souza","2014/mct/719/moche-rip-curl-pro-portugal","round_156_heat_2",3,17.26,12.93,3.25
"Adriano de Souza","2016/mct/1443/fiji-pro","round_293_heat_1",2,11.34,12.93,3.25
"Adriano de Souza","2013/mct/589/hurley-pro-trestles","round_49_heat_8",3,14.17,12.93,3.25
"Adriano de Souza","2013/mct/540/volcom-fiji-pro","round_25_heat_4",3,5.77,12.93,3.25
"Adriano de Souza","2014/mct/664/billabong-rio-pro","round_107_heat_3",2,9.97,12.93,3.25
"Adriano de Souza","2013/mct/547/oakley-pro-bali","round_37_heat_3",2,15.94,12.93,3.25
"Adriano de Souza","2015/mct/1281/hurley-pro-at-trestles","round_228_heat_2",3,13.1,12.93,3.25
"Adriano de Souza","2016/mct/1434/oi-rio-pro","round_287_heat_1",2,12.66,12.93,3.25
"Adriano de Souza","2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_9",3,10.5,12.93,3.25
"Adriano de Souza","2017/mct/1800/quiksilver-pro-gold-coast","round_347_heat_2",2,14.93,12.93,3.25
"Adriano de Souza","2017/mct/1854/oi-rio-pro","round_374_heat_1",2,18.5,12.93,3.25
"Adriano de Souza","2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_7",3,16.2,12.93,3.25
"Adriano de Souza","2016/mct/1513/quiksilver-pro-france","round_325_heat_2",2,10.37,12.93,3.25
"Adriano de Souza","2019/mct/2916/oi-rio-pro","round_537_heat_1",2,10.27,12.93,3.25
"Adriano de Souza","2016/mct/1399/quiksilver-pro-gold-coast","round_261_heat_2",2,13.76,12.93,3.25
"Adriano de Souza","2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_11",3,16.17,12.93,3.25
"Adriano de Souza","2015/mct/1317/billabong-pipe-masters","round_254_heat_4",2,5.5,12.93,3.25
"Adriano de Souza","2016/mct/1457/j-bay-open","round_300_heat_4",3,15.27,12.93,3.25
"Adriano de Souza","2016/mct/1513/quiksilver-pro-france","round_323_heat_2",2,14.5,12.93,3.25
"Adriano de Souza","2013/mct/535/billabong-rio-pro","round_19_heat_3",2,12,12.93,3.25
"Adriano de Souza","2015/mct/1222/rip-curl-pro-bells-beach","round_184_heat_1",2,15.27,12.93,3.25
"Adriano de Souza","2014/mct/719/moche-rip-curl-pro-portugal","round_158_heat_2",2,12.23,12.93,3.25
"Adriano de Souza","2017/mct/1950/quiksilver-pro-france","round_411_heat_3",2,10.17,12.93,3.25
"Adriano de Souza","2018/mct/2825/meo-rip-curl-pro-portugal","round_490_heat_7",2,4.5,12.93,3.25
"Adriano de Souza","2014/mct/708/hurley-pro-at-trestles","round_137_heat_7",3,16.77,12.93,3.25
"Adriano de Souza","2016/mct/1540/billabong-pipe-masters","round_339_heat_9",2,3.34,12.93,3.25
"Adriano de Souza","2017/mct/1900/corona-open-j-bay","round_385_heat_3",3,13.83,12.93,3.25
"Adriano de Souza","2014/mct/668/fiji-pro","round_115_heat_10",2,18.63,12.93,3.25
"Adriano de Souza","2017/mct/1900/corona-open-j-bay","round_387_heat_1",2,14.4,12.93,3.25
"Adriano de Souza","2015/mct/1281/hurley-pro-at-trestles","round_227_heat_6",2,12.83,12.93,3.25
"Adriano de Souza","2014/mct/698/billabong-pro-tahiti","round_129_heat_7",3,13.1,12.93,3.25
"Adriano de Souza","2017/mct/1822/rip-curl-pro-bells-beach","round_364_heat_3",3,14.2,12.93,3.25
"Adriano de Souza","2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona","round_12_heat_1",2,10.07,12.93,3.25
"Adriano de Souza","2015/mct/1234/oi-rio-pro","round_193_heat_6",3,17.9,12.93,3.25
"Adriano de Souza","2014/mct/708/hurley-pro-at-trestles","round_142_heat_3",2,9.26,12.93,3.25
"Adriano de Souza","2015/mct/1207/quiksilver-pro-gold-coast","round_170_heat_4",2,13.83,12.93,3.25
"Adriano de Souza","2015/mct/1244/j-bay-open","round_214_heat_2",2,12.33,12.93,3.25
"Adriano de Souza","2017/mct/1950/quiksilver-pro-france","round_410_heat_3",2,15.97,12.93,3.25
"Adriano de Souza","2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_3",3,16.83,12.93,3.25
"Adriano de Souza","2014/mct/674/j-bay-open","round_126_heat_1",2,10.33,12.93,3.25
"Adriano de Souza","2013/mct/547/oakley-pro-bali","round_33_heat_1",3,12.93,12.93,3.25
"Adriano de Souza","2014/mct/639/quiksilver-pro-gold-coast","round_82_heat_7",2,14.17,12.93,3.25
"Adriano de Souza","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_1_heat_5",3,5.57,12.93,3.25
"Adriano de Souza","2017/mct/1822/rip-curl-pro-bells-beach","round_365_heat_4",2,18.17,12.93,3.25
"Adriano de Souza","2015/mct/1302/quiksilver-pro-france","round_236_heat_3",3,18.5,12.93,3.25
"Adriano de Souza","2017/mct/1920/billabong-pro-tahiti","round_393_heat_2",3,8.77,12.93,3.25
"Adriano de Souza","2013/mct/519/quiksilver-pro-gold-coast","round_1_heat_2",3,17.1,12.93,3.25
"Adriano de Souza","2015/mct/1302/quiksilver-pro-france","round_233_heat_5",3,16,12.93,3.25
"Adriano de Souza","2015/mct/1222/rip-curl-pro-bells-beach","round_182_heat_1",2,11.6,12.93,3.25
"Adriano de Souza","2016/mct/1522/meo-rip-curl-pro-portugal","round_333_heat_1",2,9.9,12.93,3.25
"Adriano de Souza","2015/mct/1226/drug-aware-margaret-river-pro","round_190_heat_4",2,15.73,12.93,3.25
"Adriano de Souza","2018/mct/2803/quiksilver-pro-france","round_484_heat_5",2,15.2,12.93,3.25
"Adriano de Souza","2019/mct/2919/tahiti-pro-teahupoo","round_551_heat_5",2,17.87,12.93,3.25
"Adriano de Souza","2017/mct/1800/quiksilver-pro-gold-coast","round_349_heat_1",2,12.43,12.93,3.25
"Adriano de Souza","2013/mct/594/quiksilver-pro-france","round_59_heat_9",2,12.16,12.93,3.25
"Adriano de Souza","2018/mct/2747/corona-open-j-bay","round_471_heat_3",3,15.23,12.93,3.25
"Adriano de Souza","2013/mct/596/rip-curl-pro-portugal","round_66_heat_4",2,12.6,12.93,3.25
"Adriano de Souza","2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona","round_11_heat_2",2,8.4,12.93,3.25
"Adriano de Souza","2014/mct/668/fiji-pro","round_113_heat_1",3,11.9,12.93,3.25
"Adriano de Souza","2017/mct/1854/oi-rio-pro","round_372_heat_1",3,17.27,12.93,3.25
"Adriano de Souza","2014/mct/719/moche-rip-curl-pro-portugal","round_153_heat_8",3,12.83,12.93,3.25
"Adriano de Souza","2017/mct/1854/oi-rio-pro","round_369_heat_2",3,12.26,12.93,3.25
"Adriano de Souza","2013/mct/594/quiksilver-pro-france","round_58_heat_5",2,17.66,12.93,3.25
"Adriano de Souza","2018/mct/2774/tahiti-pro-teahupoo","round_477_heat_5",2,11.17,12.93,3.25
"Adriano de Souza","2017/mct/1935/hurley-pro-at-trestles","round_406_heat_1",2,15.3,12.93,3.25
"Adriano de Souza","2015/mct/1207/quiksilver-pro-gold-coast","round_171_heat_9",2,14.76,12.93,3.25
"Adriano de Souza","2015/mct/1226/drug-aware-margaret-river-pro","round_187_heat_7",2,9.6,12.93,3.25
"Adriano de Souza","2014/mct/639/quiksilver-pro-gold-coast","round_83_heat_8",2,14,12.93,3.25
"Adriano de Souza","2014/mct/649/drug-aware-margaret-river-pro","round_91_heat_11",2,12.5,12.93,3.25
"Adriano de Souza","2014/mct/655/rip-curl-pro-bells-beach","round_100_heat_1",3,12.1,12.93,3.25
"Adriano de Souza","2016/mct/1434/oi-rio-pro","round_281_heat_6",3,13.8,12.93,3.25
"Adriano de Souza","2015/mct/1302/quiksilver-pro-france","round_235_heat_7",2,14.17,12.93,3.25
"Adriano de Souza","2015/mct/1226/drug-aware-margaret-river-pro","round_188_heat_3",3,12.3,12.93,3.25
"Adriano de Souza","2015/mct/1281/hurley-pro-at-trestles","round_231_heat_1",2,15.46,12.93,3.25
"Adriano de Souza","2017/mct/1979/billabong-pipe-masters","round_426_heat_5",2,11.93,12.93,3.25
"Adriano de Souza","2013/mct/529/rip-curl-pro-bells-beach","round_15_heat_2",2,18.44,12.93,3.25
"Adriano de Souza","2015/mct/1281/hurley-pro-at-trestles","round_232_heat_1",2,16.44,12.93,3.25
"Adriano de Souza","2017/mct/1854/oi-rio-pro","round_371_heat_1",2,15.67,12.93,3.25
"Adriano de Souza","2014/mct/674/j-bay-open","round_121_heat_8",3,14.27,12.93,3.25
"Adriano de Souza","2014/mct/664/billabong-rio-pro","round_109_heat_1",2,3.73,12.93,3.25
"Adriano de Souza","2014/mct/655/rip-curl-pro-bells-beach","round_101_heat_1",2,16.27,12.93,3.25
"Adriano de Souza","2014/mct/649/drug-aware-margaret-river-pro","round_92_heat_4",3,13.37,12.93,3.25
"Adriano de Souza","2018/mct/2825/meo-rip-curl-pro-portugal","round_489_heat_11",3,6.17,12.93,3.25
"Adriano de Souza","2013/mct/547/oakley-pro-bali","round_36_heat_4",3,13.87,12.93,3.25
"Adriano de Souza","2017/mct/1935/hurley-pro-at-trestles","round_404_heat_1",3,16.8,12.93,3.25
